Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch4_s4_bastion1_754bdca0	ma	You had the gall to use me. To claim me as some pawn in your scheme.	game/chapters/ch4s3-bastion.rpy	71	ma "[what]"
ch4_s4_bastion1_71785291	ma	Yet, when you decide to make an enemy out of me, you don't even grant me any proper opposition!	game/chapters/ch4s3-bastion.rpy	72	ma "[what]"
ch4_s4_bastion1_37840383	ma	It's clear to me that not only did you not pay attention... but you do not fear me! And I will personally seek to make amends of that fact!	game/chapters/ch4s3-bastion.rpy	73	ma "[what]"
ch4_s4_bastion1_6272ac06	ma	Witness, firsthand, my magnificent power!	game/chapters/ch4s3-bastion.rpy	74	ma "[what]"
ch4_s4_bastion1_1da00525		He brings his hands together in a crushing motion towards the giant robot.	game/chapters/ch4s3-bastion.rpy	75	"[what]"
ch4_s4_bastion1_a20cefa7		...	game/chapters/ch4s3-bastion.rpy	76	"[what]"
ch4_s4_bastion1_381fb3b6		Nothing. The robot doesn't react.	game/chapters/ch4s3-bastion.rpy	77	"[what]"
ch4_s4_bastion1_88b0848f	ma	... what?	game/chapters/ch4s3-bastion.rpy	79	ma "[what]"
ch4_s4_bastion1_4dd9d807		He tries again, to no avail.	game/chapters/ch4s3-bastion.rpy	80	"[what]"
ch4_s4_bastion1_ffc0aeca	ba	It's resisting Magno's powers?! They've prepared for us!	game/chapters/ch4s3-bastion.rpy	82	ba "[what]"
ch4_s4_bastion1_329a37e7	ma	... bastards! BASTARDS!	game/chapters/ch4s3-bastion.rpy	83	ma "[what]"
ch4_s4_bastion1_bef6d1a5		The shoulder mounted gun whirls awake, and twists to face Magno. A red dot appeared directly on his chest.	game/chapters/ch4s3-bastion.rpy	84	"[what]"
ch4_s4_bastion1_a8111472	r	Aiden!	game/chapters/ch4s3-bastion.rpy	85	r "[what]"
ch4_s4_bastion1_19d12af0		I teleport directly towards him, just barely managing to knock him down a second before the gun fires.	game/chapters/ch4s3-bastion.rpy	87	"[what]" with hit
ch4_s4_bastion1_e2faa4f3	ma	Gah! You...	game/chapters/ch4s3-bastion.rpy	88	ma "[what]"
ch4_s4_bastion1_ee443393	r	Listen! Right now, you need to hide!	game/chapters/ch4s3-bastion.rpy	90	r "[what]"
ch4_s4_bastion1_05d18794	ma	Me?! Hide! Y-	game/chapters/ch4s3-bastion.rpy	91	ma "[what]"
ch4_s4_bastion1_3a4996b7	r	You're dead weight right now!	game/chapters/ch4s3-bastion.rpy	93	r "[what]"
ch4_s4_bastion1_a7a5aa5d		I didn't catch the twisted look on his face for long as I'm forced to teleport again.	game/chapters/ch4s3-bastion.rpy	96	"[what]" with woosh
ch4_s4_bastion1_39ca5438		If I hadn't, that bullet would've ended me instantly.	game/chapters/ch4s3-bastion.rpy	97	"[what]"
ch4_s4_bastion1_34c70334		I look back to see the crater the bullet made in the wall- the shells this beast is firing are huge!	game/chapters/ch4s3-bastion.rpy	99	"[what]"
ch4_s4_bastion1_f31e15d9		Even Bastion's powers wouldn't be able to deflect those...	game/chapters/ch4s3-bastion.rpy	100	"[what]"
ch4_s4_bastion1_805963b1	ba	Let's go, Rene! We can defeat this together!	game/chapters/ch4s3-bastion.rpy	101	ba "[what]"
ch4_s4_bastion1_bfb5039f		Bastion hardens his skin and rushes towards the robot at an angle.	game/chapters/ch4s3-bastion.rpy	102	"[what]"
ch4_s4_bastion1_ebcc36dc	r	Right!	game/chapters/ch4s3-bastion.rpy	103	r "[what]"
ch4_s4_bastion1_69bf9342		I run towards the robot from the other side, forcing it to focus on two different targets.	game/chapters/ch4s3-bastion.rpy	104	"[what]"
ch4_s4_bastion1_2f4db1c4	r	I'm following your lead, Bastion!	game/chapters/ch4s3-bastion.rpy	108	r "[what]"
ch4_s4_bastion1_6fdb5289	ba	Right! Follow-up after me!	game/chapters/ch4s3-bastion.rpy	109	ba "[what]"
ch4_s4_bastion1_a8166590		The gun aims at Bastion and fires off a couple of rounds.	game/chapters/ch4s3-bastion.rpy	110	"[what]"
ch4_s4_bastion1_3d023fdf		He's nimble enough to not get hit directly, but there's a couple of close calls.	game/chapters/ch4s3-bastion.rpy	111	"[what]"
ch4_s4_bastion1_552fe5be		As he gets closer, the robot is forced to ready its drill. It begins to spin, making this loud, constant, terrible sound.	game/chapters/ch4s3-bastion.rpy	112	"[what]"
ch4_s4_bastion1_257f936b		Bastion doesn't even flinch.	game/chapters/ch4s3-bastion.rpy	113	"[what]"
ch4_s4_bastion1_9c2ced02		As the robot thrusts its drill at Bastion, he leaps up over the drill and runs up the robot's arm.	game/chapters/ch4s3-bastion.rpy	114	"[what]"
ch4_s4_bastion1_05cf81ae		And with a giant leap, Bastion sends his fast crashing right into the head of the robot.	game/chapters/ch4s3-bastion.rpy	116	"[what]" with woosh
ch4_s4_bastion1_c1914520		There was no way I was going to look cooler than that. I didn't even have a chance.	game/chapters/ch4s3-bastion.rpy	118	"[what]"
ch4_s4_bastion1_0c5d41bf		Bastion lands on the ground next to the robot. As it reels, Bastion takes hold of one of its arms and yanks it down, forcing it to kneel.	game/chapters/ch4s3-bastion.rpy	119	"[what]"
ch4_s4_bastion1_3e6f5de1	ba	I've staggered it!	game/chapters/ch4s3-bastion.rpy	120	ba "[what]"
ch4_s4_bastion1_0d00dd2d		Here goes nothing...!	game/chapters/ch4s3-bastion.rpy	121	"[what]"
ch4_s4_bastion1_5252805e	r	Follow my lead!	game/chapters/ch4s3-bastion.rpy	124	r "[what]"
ch4_s4_bastion1_dacef5dc	ba	I'm with you!	game/chapters/ch4s3-bastion.rpy	125	ba "[what]"
ch4_s4_bastion1_b2945318		The gun aims towards me, but I'm ready for it. The moment I see the light of the red laser, I teleport.	game/chapters/ch4s3-bastion.rpy	126	"[what]"
ch4_s4_bastion1_8b812d47		I repeated this, dodging shell after shell. It was a perfect distraction to keep the heat off of Bastion.	game/chapters/ch4s3-bastion.rpy	127	"[what]"
ch4_s4_bastion1_28911b0c		He takes advantage of the ploy, rushing up underneath the robot and smashing his fist into one of its legs.	game/chapters/ch4s3-bastion.rpy	129	"[what]" with woosh
ch4_s4_bastion1_6a2688b4		Even with the gift of steel limbs, it still couldn't hold its balance.	game/chapters/ch4s3-bastion.rpy	131	"[what]"
ch4_s4_bastion1_f823c8da		Bastion grabs one of its arms and yanks it down into a kneeling position.	game/chapters/ch4s3-bastion.rpy	132	"[what]"
ch4_s4_bastion1_412c864e	ba	I have it, Rene!	game/chapters/ch4s3-bastion.rpy	133	ba "[what]"
ch4_s4_bastion1_0d00dd2d_1		Here goes nothing...!	game/chapters/ch4s3-bastion.rpy	134	"[what]"
ch4_s4_bastion2_0f4de4da		I teleport myself onto the machine's shoulders, and immediately start looking for any weaknesses.	game/chapters/ch4s3-bastion.rpy	138	"[what]"
ch4_s4_bastion2_b12c0cb9		I know it's silly, but this thing is a machine! It can be shut off, right?	game/chapters/ch4s3-bastion.rpy	139	"[what]"
ch4_s4_bastion2_576898df	r	Just... keep it up! I'm sure I can find a-	game/chapters/ch4s3-bastion.rpy	140	r "[what]"
ch4_s4_bastion2_be904018		All of a sudden, a foul smelling mist expels from the robot. It forces me to cover my mouth almost instantly.	game/chapters/ch4s3-bastion.rpy	141	"[what]"
ch4_s4_bastion2_79061505		Ugh, I can still smell it! It smells like something from chemistry class...	game/chapters/ch4s3-bastion.rpy	142	"[what]"
ch4_s4_bastion2_d677a743	ba	Wh-what the...	game/chapters/ch4s3-bastion.rpy	144	ba "[what]"
ch4_s4_bastion2_b1926a30	r	...!	game/chapters/ch4s3-bastion.rpy	146	r "[what]"
ch4_s4_bastion2_e587ae0e		I peer down to see Bastion reeling.	game/chapters/ch4s3-bastion.rpy	147	"[what]"
ch4_s4_bastion2_470080b0		He was looking at his hands- at the expanding patches of his own flesh as the stone parts of his body melt away.	game/chapters/ch4s3-bastion.rpy	148	"[what]"
ch4_s4_bastion2_aa74ae14		He's reverting back to his normal self! Whatever this mist is, it's rendering him useless!	game/chapters/ch4s3-bastion.rpy	149	"[what]"
ch4_s4_bastion2_dc262d78	r	Bastion! They put some kind of chemical in the mist! You need to-	game/chapters/ch4s3-bastion.rpy	150	r "[what]"
ch4_s4_bastion2_9297460f		I wasn't allowed to finish my sentence as the air left my lungs.	game/chapters/ch4s3-bastion.rpy	151	"[what]"
ch4_s4_bastion2_c3a66296		In my moment of distraction, the hand clamps itself around me, holding me in a vice grip.	game/chapters/ch4s3-bastion.rpy	152	"[what]"
ch4_s4_bastion2_07af8e87		I can't breathe.	game/chapters/ch4s3-bastion.rpy	153	"[what]"
ch4_s4_bastion2_60397c74	ba	N-No...! Rene! Don't worry, I-	game/chapters/ch4s3-bastion.rpy	155	ba "[what]"
ch4_s4_bastion2_d3e8b30e		The next thing I see is Bastion flying across the room. With its foot now free, the robot kicked Bastion as hard as it could.	game/chapters/ch4s3-bastion.rpy	158	"[what]"
ch4_s4_bastion2_bf7f2dde		I can't breathe. My ribs are seconds away from becoming dust, but somehow, that isn't the first thing on my mind.	game/chapters/ch4s3-bastion.rpy	161	"[what]"
ch4_s4_bastion2_0098b310		Bastion lands on the ground rolling. And then he stops moving.	game/chapters/ch4s3-bastion.rpy	162	"[what]"
ch4_s4_bastion2_c2e217be		I try to teleport, but...	game/chapters/ch4s3-bastion.rpy	163	"[what]"
ch4_s4_bastion2_1e5784e9		Of course, they were prepared for me too. I don't know how they did it, but my powers aren't working.	game/chapters/ch4s3-bastion.rpy	164	"[what]"
ch4_s4_bastion2_80642639		I want to scream, to kick, to be filled with an insane amount of power to turn this situation around.	game/chapters/ch4s3-bastion.rpy	165	"[what]"
ch4_s4_bastion2_c3806b49		But I can't do anything.	game/chapters/ch4s3-bastion.rpy	166	"[what]"
ch4_s4_bastion2_86cf2ead		All I can do is shed a tear.	game/chapters/ch4s3-bastion.rpy	168	"[what]"
ch4_s4_bastion2_5c835350		I've never felt so afraid, so powerless.	game/chapters/ch4s3-bastion.rpy	169	"[what]"
ch4_s4_bastion2_7bdc6ad2		The robot holds me closer, and I hear the horrifying sound of the drill as it begins to rev up.	game/chapters/ch4s3-bastion.rpy	170	"[what]"
ch4_s4_bastion2_9f812ae3		It aims it towards me, and inches it closer.	game/chapters/ch4s3-bastion.rpy	171	"[what]"
ch4_s4_bastion2_3069a527		My vision is already fading to black. It's either going to crush me to death, or...	game/chapters/ch4s3-bastion.rpy	173	"[what]"
ch4_s4_bastion2_a20cefa7		...	game/chapters/ch4s3-bastion.rpy	175	"[what]"
ch4_s4_bastion2_b50a5701		What a way to go out. I-	game/chapters/ch4s3-bastion.rpy	176	"[what]"
ch4_s4_bastion2_dff5c15b	r	*gasp!*	game/chapters/ch4s3-bastion.rpy	179	r "[what]"
ch4_s4_bastion2_77eb3aa5		All of a sudden, I draw breath. I feel my body begin to loosen up, but it's still holding me.	game/chapters/ch4s3-bastion.rpy	180	"[what]"
ch4_s4_bastion2_b3eff844		The spinning drill, mere inches away from my body, it's stopped.	game/chapters/ch4s3-bastion.rpy	181	"[what]"
ch4_s4_bastion2_ce0c85c6		It just... stopped trying to kill me?	game/chapters/ch4s3-bastion.rpy	182	"[what]"
ch4_s4_bastion2_0c59916a		That's when it hit me.	game/chapters/ch4s3-bastion.rpy	183	"[what]"
ch4_s4_bastion2_3aa97b56	r	M...Mia!	game/chapters/ch4s3-bastion.rpy	184	r "[what]"
ch4_s4_bastion2_5d52bd26		The red dot on the gun's blinking. I think that was her way of telling me...	game/chapters/ch4s3-bastion.rpy	185	"[what]"
ch4_s4_bastion2_1b958305		... to turn it against the robot.	game/chapters/ch4s3-bastion.rpy	186	"[what]"
ch4_s4_bastion2_025bf9c9		I squirm out of the grip, mustering all the strength I can. I can barely touch the tip of the shoulder mounted gun.	game/chapters/ch4s3-bastion.rpy	188	"[what]"
ch4_s4_bastion2_c157a9fa		I take a deep breath, lurch forward, and give it a huge smack to the side. The gun turns to point directly towards the robot's head.	game/chapters/ch4s3-bastion.rpy	189	"[what]"
ch4_s4_bastion2_3abeb559		And in that instant...	game/chapters/ch4s3-bastion.rpy	190	"[what]"
ch4_s4_bastion2_0a5588fe		The robot's head acquires a new, large hole.	game/chapters/ch4s3-bastion.rpy	192	"[what]"
ch4_s4_bastion2_140840c7		The steel behemoth crumbles to the ground in a mix of sparks and smoke, taking me with it.	game/chapters/ch4s3-bastion.rpy	193	"[what]" with hit
ch4_s4_bastion2_c3c4aaee		It was down.	game/chapters/ch4s3-bastion.rpy	194	"[what]"
ch4_s4_bastion2_2da297b0		Mia saved my life... again.	game/chapters/ch4s3-bastion.rpy	195	"[what]"
ch4_s4_bastion2_557cdf02	r	Bastion!	game/chapters/ch4s3-bastion.rpy	197	r "[what]"
ch4_s4_bastion2_f1ababfd		I scramble to Bastion, who still hasn't moved.	game/chapters/ch4s3-bastion.rpy	200	"[what]"
ch4_s4_bastion2_c3037e7f		I shouldn't be moving so fast with these injuries, but I don't care.	game/chapters/ch4s3-bastion.rpy	201	"[what]"
ch4_s4_bastion2_b75bd28a	r	Bastion...?	game/chapters/ch4s3-bastion.rpy	203	r "[what]"
ch4_s4_bastion2_fc988a6c		I kneel next to him, taking his head in my hands.	game/chapters/ch4s3-bastion.rpy	204	"[what]"
ch4_s4_bastion2_b7536da8	r	Bastion, please... say something...	game/chapters/ch4s3-bastion.rpy	205	r "[what]"
ch4_s4_bastion2_ef3b5b80		No, please. Not him. Not now. Not when we're so close.	game/chapters/ch4s3-bastion.rpy	206	"[what]"
ch4_s4_bastion2_13cf3aea		A tear leaves my eye, falling onto his face.	game/chapters/ch4s3-bastion.rpy	207	"[what]"
ch4_s4_bastion2_49cb48ca	ba	... something...	game/chapters/ch4s3-bastion.rpy	208	ba "[what]"
ch4_s4_bastion2_521fb758	r	Huh?!	game/chapters/ch4s3-bastion.rpy	210	r "[what]"
ch4_s4_bastion2_59156f1c		Bastion turns to me in my hands, looking up to me with a tired smile.	game/chapters/ch4s3-bastion.rpy	211	"[what]"
ch4_s4_bastion2_b959f585	ba	Sorry, I know I was supposed to say something other than... "something". I'm not very creative...	game/chapters/ch4s3-bastion.rpy	212	ba "[what]"
ch4_s4_bastion2_4355d842	ba	Fantastic job as always, Rene.	game/chapters/ch4s3-bastion.rpy	214	ba "[what]"
ch4_s4_bastion2_39a6c982		I hug him, and he hugs me back.	game/chapters/ch4s3-bastion.rpy	216	"[what]"
ch4_s4_bastion2_a2b7f487	ba	Ow...	game/chapters/ch4s3-bastion.rpy	217	ba "[what]"
ch4_s4_bastion2_bbc88606	r	Oh, it's just a hug. Don't be a baby.	game/chapters/ch4s3-bastion.rpy	218	r "[what]"
ch4_s4_bastion2_908bd97f		I let him down gently. It's clear that he's pretty hurt.	game/chapters/ch4s3-bastion.rpy	219	"[what]"
ch4_s4_bastion2_31aff728	r	How are you feeling?	game/chapters/ch4s3-bastion.rpy	221	r "[what]"
ch4_s4_bastion2_06f19f27	ba	I'm hurt, but... I know I'll feel better once we complete our objective.	game/chapters/ch4s3-bastion.rpy	223	ba "[what]"
ch4_s4_bastion2_69dd0733	ba	I just need a moment to get on my feet...	game/chapters/ch4s3-bastion.rpy	224	ba "[what]"
ch4_s4_bastion2_53454ca0	r	No, you sit there and rest.	game/chapters/ch4s3-bastion.rpy	225	r "[what]"
ch4_s4_bastion2_c59416a2	r	I'll get this thing set up and we'll be out of here lickety split.	game/chapters/ch4s3-bastion.rpy	227	r "[what]"
ch4_s4_bastion2_fbde6c17	ba	Rene...	game/chapters/ch4s3-bastion.rpy	228	ba "[what]"
ch4_s4_bastion2_265575c9	r	The hard part's done! Just let me take care of the rest, okay? I'll be back.	game/chapters/ch4s3-bastion.rpy	230	r "[what]"
ch4_s4_bastion2_f2852484		He nods. He knows better than to argue right now.	game/chapters/ch4s3-bastion.rpy	231	"[what]"
ch4_s4_bastion2_c31d4282		There's nothing standing between us and our goal now.	game/chapters/ch4s3-bastion.rpy	232	"[what]"
ch4_s4_bastion2_40c51147		The hard part is over.	game/chapters/ch4s3-bastion.rpy	233	"[what]"
ch4_s4_bastion2_4c3deba5		I walk away from Bastion, and towards the crystal, bomb in hand--	game/chapters/ch4s3-bastion.rpy	236	"[what]"
ch4_s4_bastion2_fcd2e41a	ma	Wait.	game/chapters/ch4s3-bastion.rpy	237	ma "[what]"
ch4_s4_bastion2_c4a9930d	r	Wait?	game/chapters/ch4s3-bastion.rpy	239	r "[what]"
ch4_s4_bastion2_c0b5e8c1	ma	I believe it's to our benefit that we keep this crystal intact.	game/chapters/ch4s3-bastion.rpy	240	ma "[what]"
ch4_s4_bastion2_167800cb	r	Huh?! What are you talking about?!	game/chapters/ch4s3-bastion.rpy	241	r "[what]"
ch4_s4_bastion2_fb28beb7	ma	Fools... making me feel {i}powerless{/i}. I'll show them. I'll make them rue the day.	game/chapters/ch4s3-bastion.rpy	242	ma "[what]"
ch4_s4_bastion2_d6d3e964		He was almost mumbling to himself darkly. It was almost like I wasn't even there.	game/chapters/ch4s3-bastion.rpy	243	"[what]"
ch4_s4_bastion2_d0585fff	r	Aiden... it's over. With this, we can stop Daylight from-	game/chapters/ch4s3-bastion.rpy	245	r "[what]"
ch4_s4_bastion2_ae0ea307	ma	From taking over the state, right? Such a crystal can hold such power?	game/chapters/ch4s3-bastion.rpy	246	ma "[what]"
ch4_s4_bastion2_e1bdc5f9	ma	I see now what must happen... I must learn how to use their technology. To use it for my own good.	game/chapters/ch4s3-bastion.rpy	247	ma "[what]"
ch4_s4_bastion2_b24640b4	ma	Don't you see?! This is destiny! This is {i}mine{/i} to use! Mine to conquer with! {i}I'LL MAKE THEM REGRET THE DAY THEY EVER CROSS ME!{/i}	game/chapters/ch4s3-bastion.rpy	248	ma "[what]"
ch4_s4_bastion2_b9b755e5	r	...	game/chapters/ch4s3-bastion.rpy	249	r "[what]"
ch4_s4_bastion2_c1471f4c	r	Aiden-	game/chapters/ch4s3-bastion.rpy	250	r "[what]"
ch4_s4_bastion2_fbc04a37	ma	Call me that again, and I'll make God weep when he hears what I've done to you.	game/chapters/ch4s3-bastion.rpy	251	ma "[what]"
ch4_s4_bastion2_74ff38e3	ma	There is a change of plans. The crystal will not be destroyed. Now leave, Bolt. I will spare you from my future conquests.	game/chapters/ch4s3-bastion.rpy	252	ma "[what]"
ch4_s4_bastion2_59f9828b	ma	And consider that the kindest thing I will ever do. Especially to someone who has referred to me as {i}dead weight{/i}.	game/chapters/ch4s3-bastion.rpy	253	ma "[what]"
ch4_s4_bastion2_649a6203	r	... no. No, I can't let you do this.	game/chapters/ch4s3-bastion.rpy	254	r "[what]"
ch4_s4_bastion2_7c7f3238	ma	Then die.	game/chapters/ch4s3-bastion.rpy	255	ma "[what]"
ch4_s4_bastion2_b952f7c2		In an instant, metal strikes me across the head. A scattered chunk of metal from the inside of the robot.	game/chapters/ch4s3-bastion.rpy	257	"[what]" with hit
ch4_s4_bastion2_be10556d		I'm instantly floored and dazed- and I'm too weak to do anything.	game/chapters/ch4s3-bastion.rpy	258	"[what]"
ch4_s4_bastion2_46285d63	ma	I offer you mercy, and you take it... for granted? You take anything I do FOR YOU GRANTED?	game/chapters/ch4s3-bastion.rpy	259	ma "[what]"
ch4_s4_bastion2_c8d4f99d		Magno raises his hand, and a large chunk of metal levitates high above me.	game/chapters/ch4s3-bastion.rpy	260	"[what]"
ch4_s4_bastion2_299bc16c	ma	Don't bother haunting me, bitch.	game/chapters/ch4s3-bastion.rpy	261	ma "[what]"
ch4_s4_bastion2_f072329e		I... I can't move. My brain is giving the commands, but my body isn't listening.	game/chapters/ch4s3-bastion.rpy	262	"[what]"
ch4_s4_bastion2_2af9d903		Was this... really it?	game/chapters/ch4s3-bastion.rpy	264	"[what]"
ch4_s4_bastion2_eba6da55	ba	NO!	game/chapters/ch4s3-bastion.rpy	268	ba "[what]"
ch4_s4_bastion2_de37531c		Bastion leaps into view, covering me with his body. I don't get to object as the chunk smashes directly into him.	game/chapters/ch4s3-bastion.rpy	271	"[what]" with hit
ch4_s4_bastion2_f9c5bee8		His body becomes terrifyingly still on top of me.	game/chapters/ch4s3-bastion.rpy	272	"[what]"
ch4_s4_bastion2_687785e3	r	Bastion...!	game/chapters/ch4s3-bastion.rpy	274	r "[what]"
ch4_s4_bastion2_9702cefd	ma	...very well then. Let this be my last generous act. I will send you off into the afterlife with a companion! Thank me in hell-	game/chapters/ch4s3-bastion.rpy	275	ma "[what]"
ch4_s4_bastion2_d0e3e3f8	ma	...	game/chapters/ch4s3-bastion.rpy	278	ma "[what]" with woosh
ch4_s4_bastion2_fcc523cd		Magno looks down to see his chest bleeding. Bleeding from the hole that was just placed into it.	game/chapters/ch4s3-bastion.rpy	279	"[what]"
ch4_s4_bastion2_ed7bda5f	ma	You...	game/chapters/ch4s3-bastion.rpy	280	ma "[what]"
ch4_s4_bastion2_88a4afab	l	Bitch? Is that what you're going to say?	game/chapters/ch4s3-bastion.rpy	281	l "[what]"
ch4_s4_bastion2_42239731	l	Geez, for someone with a fancy vocabulary... your insults really get stale.	game/chapters/ch4s3-bastion.rpy	282	l "[what]"
ch4_s4_bastion2_b7f6d35f		Magno looks up to Levina, shocked.	game/chapters/ch4s3-bastion.rpy	283	"[what]"
ch4_s4_bastion2_d2638aa2	ma	You dare...	game/chapters/ch4s3-bastion.rpy	284	ma "[what]"
ch4_s4_bastion2_fb23c46a		Levina fires off a stream of bullets at Magno, each one creating different wounds in his chest.	game/chapters/ch4s3-bastion.rpy	286	"[what]"
ch4_s4_bastion2_968442fc		Magno stood no chance. His look was one of fury, but I can tell his body couldn't take Levina's assault.	game/chapters/ch4s3-bastion.rpy	287	"[what]"
ch4_s4_bastion2_1cebf284		Reduced to being on his knees, he's forced to look up to Levina. The look on his face- the anger. The defeat. The {i}betrayal.{/i}	game/chapters/ch4s3-bastion.rpy	288	"[what]"
ch4_s4_bastion2_79e5c6b2	ma	Snap...shot... you wi-	game/chapters/ch4s3-bastion.rpy	289	ma "[what]"
ch4_s4_bastion2_4ffb314f		One bullet placed between his eyes.	game/chapters/ch4s3-bastion.rpy	291	"[what]" with hit
ch4_s4_bastion2_56f99918		Aiden crumples to the ground, lifeless.	game/chapters/ch4s3-bastion.rpy	292	"[what]"
ch4_s4_bastion2_44806547	l	I've always wanted to do that, ever since we started working together. I thought about doing it when he was sleeping, but...	game/chapters/ch4s3-bastion.rpy	293	l "[what]"
ch4_s4_bastion2_48139d40	l	I didn't want to just rob him of his final {i}breath{/i}, but his final {i}words{/i}.	game/chapters/ch4s3-bastion.rpy	294	l "[what]"
ch4_s4_bastion2_f3775ff2	l	I wanted him to look me in the eye and have no question on who was responsible for the worst part of his life.	game/chapters/ch4s3-bastion.rpy	295	l "[what]"
ch4_s4_bastion2_a20cefa7_1		...	game/chapters/ch4s3-bastion.rpy	296	"[what]"
ch4_s4_bastion2_0a0c8556		It was chilling, how she was just so... nonchalant about it. There was no sentiment about it.	game/chapters/ch4s3-bastion.rpy	297	"[what]"
ch4_s4_bastion2_d9b14e8e		Just a cold blooded kill.	game/chapters/ch4s3-bastion.rpy	298	"[what]"
ch4_s4_bastion2_3abafe93		Levina walks across the room towards us, taking hold of the bomb in my hand. I hold onto it, not wanting to give it over.	game/chapters/ch4s3-bastion.rpy	300	"[what]"
ch4_s4_bastion2_e0c9cde7	l	... hey, we came here to do something. If you're not going to do it, then I'm going to.	game/chapters/ch4s3-bastion.rpy	301	l "[what]"
ch4_s4_bastion2_5793eb06	r	You'll...?	game/chapters/ch4s3-bastion.rpy	302	r "[what]"
ch4_s4_bastion2_8a8ebc12	l	I've always wanted to blow something up. Besides, you look like you need a good rest. You {i}and{/i} your boyfriend.	game/chapters/ch4s3-bastion.rpy	303	l "[what]"
ch4_s4_bastion2_a3246fac	l	So... why don't you leave this to me and go join your friends at your Aunt's place?	game/chapters/ch4s3-bastion.rpy	304	l "[what]"
ch4_s4_bastion2_832abadf	l	They left already, and I have a feeling they're dying to see you.	game/chapters/ch4s3-bastion.rpy	305	l "[what]"
ch4_s4_bastion2_3ed8bb80	r	What about you...?	game/chapters/ch4s3-bastion.rpy	306	r "[what]"
ch4_s4_bastion2_ceb47ac2	l	Eh... chances are, you'll probably never see me again. Sorry, I'm a little too old for your group.	game/chapters/ch4s3-bastion.rpy	307	l "[what]"
ch4_s4_bastion2_cf70b8fb	l	None of your business, anyway. Come on, hand it over.	game/chapters/ch4s3-bastion.rpy	308	l "[what]"
ch4_s4_bastion2_7310c483		She gives a light tug, and takes the bomb away from me.	game/chapters/ch4s3-bastion.rpy	309	"[what]"
ch4_s4_bastion2_8a719b54		It still doesn't {i}feel{/i} right but... I could tell she's telling the truth.	game/chapters/ch4s3-bastion.rpy	310	"[what]"
ch4_s4_bastion2_97c05594		I can't fully understand her, no matter how hard I try...	game/chapters/ch4s3-bastion.rpy	311	"[what]"
ch4_s4_bastion2_34307823	l	Alright, I just press this button and... set the timer...	game/chapters/ch4s3-bastion.rpy	312	l "[what]"
ch4_s4_bastion2_fb556722	r	Actually, you...	game/chapters/ch4s3-bastion.rpy	313	r "[what]"
ch4_s4_bastion2_40cadd07		I give a quick explanation.	game/chapters/ch4s3-bastion.rpy	314	"[what]"
ch4_s4_bastion2_2bc5f44a	l	Ah, alright, phew. Woulda blown myself up. Thanks.	game/chapters/ch4s3-bastion.rpy	315	l "[what]"
ch4_s4_bastion2_563070ab		What a... weird exchange.	game/chapters/ch4s3-bastion.rpy	316	"[what]"
ch4_s4_bastion2_9ad01610	l	Now, get yourself out of here, because I'm not going to carry you out.	game/chapters/ch4s3-bastion.rpy	317	l "[what]"
ch4_s4_bastion2_aba15186	r	... thank you...	game/chapters/ch4s3-bastion.rpy	318	r "[what]"
ch4_s4_bastion2_2650cfa7	l	You know? It's been a pleasure. You weren't half boring to work with. So, thanks. And you're welcome.	game/chapters/ch4s3-bastion.rpy	319	l "[what]"
ch4_s4_bastion2_0ac26d78	l	Alright, I'm serious. Get outta here. Shoo.	game/chapters/ch4s3-bastion.rpy	320	l "[what]"
ch4_s4_bastion2_7809da07		I... nod.	game/chapters/ch4s3-bastion.rpy	321	"[what]"
ch4_s4_bastion2_7396b725		If it wasn't for Levina, Bastion and I would've been dead.	game/chapters/ch4s3-bastion.rpy	322	"[what]"
ch4_s4_bastion2_fefb6aa5		I'll admit, she confuses me but... I'm thankful that she was on our side. It'd be interesting if we met again.	game/chapters/ch4s3-bastion.rpy	323	"[what]"
ch4_s4_bastion2_202cd4f4		I wrap my arms around the unconscious Bastion, close my eyes...	game/chapters/ch4s3-bastion.rpy	324	"[what]"
ch4_s4_bastion2_219e12a6		... and think of Aunty's place.	game/chapters/ch4s3-bastion.rpy	325	"[what]"
ch4_s3_shadow_20b51dfe	s	You're not going alone.	game/chapters/ch4s3-shadow.rpy	2	s "[what]"
ch4_s3_shadow_1b5bc8de	r	I won't be alone, I'll be with Mag--	game/chapters/ch4s3-shadow.rpy	3	r "[what]"
ch4_s3_shadow_72833b9d		I stop.	game/chapters/ch4s3-shadow.rpy	4	"[what]"
ch4_s3_shadow_bd006a0f	s	There's going to be something big guarding that crystal, no doubt. I'm going to make sure you do what you have to do without getting hurt.	game/chapters/ch4s3-shadow.rpy	5	s "[what]"
ch4_s3_shadow_34bbce34	s	When you and I work together, I know we can do amazing things.	game/chapters/ch4s3-shadow.rpy	7	s "[what]"
ch4_s3_shadow_c3a2c63f		Samuel... ugh. Aren't you the charmer?	game/chapters/ch4s3-shadow.rpy	8	"[what]"
ch4_s3_shadow_2fea263d	ba	Go, you two! We have everything covered up here!	game/chapters/ch4s3-shadow.rpy	9	ba "[what]"
ch4_s3_shadow_c8c0fe3f	s	We'll be back before you know it.	game/chapters/ch4s3-shadow.rpy	11	s "[what]"
ch4_s3_shadow_550afc1d	ba	And Samuel?	game/chapters/ch4s3-shadow.rpy	12	ba "[what]"
